3587.28 0.4 0.1
3613.64 0.33 0.09
3634.25 0.21 0.08
3671.48 0.24 0.09
3673.76 0.33 0.09
3676.37 0.5 0.1
3679.36 0.5 0.1
3682.81 0.5 0.1
3686.83 0.6 0.1
3691.56 0.6 0.1
3697.15 0.8 0.1
3703.86 0.9 0.1
3705.04 0.4 0.1
3711.97 1.0 0.1
3721.83 1.7 0.2
3726.03 48 2
3728.82 55 2
3734.37 1.4 0.1
3750.15 1.9 0.2
3770.63 2.8 0.2
3797.9 4.2 0.2
3819.61 0.8 0.1
3835.39 6.3 0.3
3868.75 15.2 0.7
3889.05 16.1 0.7
3964.73 0.7 0.1
3967.46 4.7 0.2
3970.07 15.5 0.7
4026.21 1.7 0.1
4068.6 0.9 0.1
4076.35 0.30 0.08
4101.74 24 1
4143.76 0.25 0.07
4340.47 44 2
4363.21 1.1 0.1
4387.93 0.41 0.08
4649.13 0.08 0.02
4650.84 0.05 0.02
4658.1 0.57 0.04
4685,71 0.08 0.02
4701.53 0.21 0.03
4713.14 0.39 0.03
4733.93 0.07 0.02
4740.16 0.10 0.02
4754.83 0.15 0.02
4769.6 0.06 0.02
4861.33 100 3
4881 0.17 0.02
4921.93 1.04 0.05
4924.5 0.11 0.02
4931.32 0.09 0.02
4958.91 103 3
4985.9 0.38 0.03
5006.84 302 9
5015.68 2.00 0.08
5041.03 0.17 0.02
5047.74 0.13 0.02
5055.98 0.16 0.02
5158.81 0.05 0.02
5197.9 0.31 0.03
5200.26 0.21 0.03
5270.4 0.28 0.03
5517.71 0.44 0.04
5537.88 0.31 0.03
5754.64 0.34 0.03
5875.64 11.6 0.6
5957.56 0.07 0.02
5978.93 0.06 0.02
6300.3 1.11 0.07
6312.1 1.16 0.08
6347.11 0.14 0.02
6363.78 0.39 0.03
6371.36 0.10 0.02
6548.03 10.0 0.7
6562.82 277 19
6578.05 0.11 0.02
6583.41 29 2
6678.15 3.2 0.2
6716.47 11.5 0.8
6730.85 9.7 0.7
7065.28 2.6 0.2
7135.78 8.8 0.8
7281.35 0.45 0.05
7318.39 1.6 0.2
7377.83 0.04 0.01
7442.99 0.07 0.02
7451.87 1.2 0.1
7457.3 1.2 0.1
7468.31 0.06 0.02
