 702  4987.3670       -0.5300 08L -0.5300 04  V24       168892.0100    3     3p  3S    188937.0400    1     3d  3P*  0.1111
 702  4994.3630       -0.0500 08L -0.0600 04  V24       168892.0100    3     3p  3S    188908.9700    3     3d  3P*  0.3333
 702  5007.3250        0.1700 08L  0.1600 04  V24       168892.0100    3     3p  3S    188857.1700    5     3d  3P*  0.5556
 702  3593.5970       -0.9000 08L -0.8900 04L V26       168892.0100    3     3p  3S    196711.3400    5     4s  3P*  0.5556
 702  3609.0970       -1.1300 08L -1.1100 04L V26       168892.0100    3     3p  3S    196591.8700    3     4s  3P*  0.3333
 702  3615.8580       -1.6000 08L -1.5900 04L V26       168892.0100    3     3p  3S    196540.0300    1     4s  3P*  0.1111
 702  5927.8110       -0.3100 08L -0.3100 04L V28       170572.4100    1     3p  3P    187437.3600    3     3d  3D*  0.1111
 702  5931.7790        0.0400 08L  0.0400 04L V28       170607.6900    3     3p  3P    187461.3600    5     3d  3D*  0.2500
 702  5940.2400       -0.4300 08L -0.4300 04L V28       170607.6900    3     3p  3P    187437.3600    3     3d  3D*  0.0833
 702  5941.6530        0.3200 08L  0.3200 04L V28       170666.0300    5     3p  3P    187491.7000    7     3d  3D*  0.4667
 702  5952.3880       -0.4300 08L -0.4300 04L V28       170666.0300    5     3p  3P    187461.3600    5     3d  3D*  0.0833
 702  5960.9010       -1.6100 08L -1.6100 04L V28       170666.0300    5     3p  3P    187437.3600    3     3d  3D*  0.0056
 702  5452.0830       -0.8700 08L -0.8600 04L V29       170572.4100    1     3p  3P    188908.9700    3     3d  3P*  0.1111
 702  5454.2210       -0.8700 08L -0.8600 04L V29       170607.6900    3     3p  3P    188937.0400    1     3d  3P*  0.1111
 702  5462.5920       -1.0000 08L -0.9900 04L V29       170607.6900    3     3p  3P    188908.9700    3     3d  3P*  0.0833
 702  5478.0960       -0.7800 08L -0.7700 04L V29       170607.6900    3     3p  3P    188857.1700    5     3d  3P*  0.1389
 702  5480.0620       -0.7800 08L -0.7700 04L V29       170666.0300    5     3p  3P    188908.9700    3     3d  3P*  0.1389
 702  5495.6660       -0.3000 08L -0.2900 04L V29       170666.0300    5     3p  3P    188857.1700    5     3d  3P*  0.4167
 702  3829.7930       -0.5900 08L -0.6000 04L V30       170607.6900    3     3p  3P    196711.3400    5     4s  3P*  0.1389
 702  3838.3740       -0.1100 08L -0.1200 04L V30       170666.0300    5     3p  3P    196711.3400    5     4s  3P*  0.4167
 702  3842.1830       -0.6900 08L -0.7000 04L V30       170572.4100    1     3p  3P    196591.8700    3     4s  3P*  0.1111
 702  3847.4090       -0.8100 08L -0.8200 04L V30       170607.6900    3     3p  3P    196591.8700    3     4s  3P*  0.0833
 702  3855.1000       -0.6900 08L -0.7000 04L V30       170607.6900    3     3p  3P    196540.0300    1     4s  3P*  0.1111
 702  3856.0570       -0.5900 08L -0.6000 04L V30       170666.0300    5     3p  3P    196591.8700    3     4s  3P*  0.1389
 702  6610.5650        0.4600 08   0.4300 18  V31       174211.8300    5     3p  1D    189334.9600    7     3d  1F*  1.0000
 702  6114.5980     P -2.5600 08L -2.5600 04L V36       186511.3800    5     3d  3F*   202861.1600    7     4p  3D   0.0011
 702  6136.8940       -1.0100 08L -1.0100 04L V36       186570.7800    7     3d  3F*   202861.1600    7     4p  3D   0.0370
 702  6150.7550       -1.0100 08L -1.0100 04L V36       186511.3800    5     3d  3F*   202765.0600    5     4p  3D   0.0370
 702  6167.7550        0.0600 08L  0.0500 04L V36       186652.2900    9     3d  3F*   202861.1600    7     4p  3D   0.4286
 702  6170.1660       -0.2800 08L -0.2800 04L V36       186511.3800    5     3d  3F*   202713.9200    3     4p  3D   0.2000
 702  6173.3130       -0.1000 08L -0.1100 04L V36       186570.7800    7     3d  3F*   202765.0600    5     4p  3D   0.2963
 702  4041.3110        0.8300 04   0.8800     V39b      186652.2900    9     3d  3F*   211389.7500   11    4f 2<5>   0.4074
 702  4043.5290        0.7100 04   0.4400     V39a      186570.7800    7     3d  3F*   211294.6500    9    4f 2<4>   0.3125
 702  4035.0800        0.6000 04   0.5600     V39a      186511.3800    5     3d  3F*   211287.0300    7    4f 2<4>   0.2381
 702  4044.7770       -0.4600 04  -0.3100     V39a      186570.7800    7     3d  3F*   211287.0300    7    4f 2<4>   0.0208
 702  4056.9000       -0.4600 04L -0.2500     V39a      186652.2900    9     3d  3F*   211294.6500    9    4f 2<4>   0.0208
 702  4058.1620     P -2.2800 04L -1.8200     V39a      186652.2900    9     3d  3F*   211287.0300    7    4f 2<4>   0.0003
 702  4530.4100        0.8000 04   0.5700     V58b      189334.9600    7     3d  1F*   211401.8300    9    4f 2<5>   1.0000
 702  4236.9100        0.4000 04   0.4100     V48a      187437.3600    3     3d  3D*   211032.7300    5    4f 1<3>   0.2000
 702  4241.2400       -0.3400 04  -0.4000     V48a      187461.3600    5     3d  3D*   211032.7300    5    4f 1<3>   0.0370
 702  4237.0500        0.5700 04   0.2100     V48b      187461.3600    5     3d  3D*   211056.0600    7    4f 1<4>   0.2963
 702  4246.7070     P -2.0600     -2.0600     V48a      187491.7000    7     3d  3D*   211032.7300    5    4f 1<3>   0.0011
 702  4247.2000       -1.8800 04L -1.0100     V48a      187491.7000    7     3d  3D*   211029.8700    7    4f 1<3>   0.0370
 702  4241.7840        0.7300 04   0.6000     V48a      187491.7000    7     3d  3D*   211060.0400    9    4f 1<4>   0.4286
 702  4417.8200       -1.3300 04L -1.2500     V55b      188857.1700    5     3d  3P*   211486.3800    3    4f 2<2>   0.0056
 702  4427.9640       -0.1500 04L -0.1500     V55b      188908.9700    3     3d  3P*   211486.3800    3    4f 2<2>   0.0833
 702  4431.8160       -0.1500 04  -0.5300     V55a      188857.1700    5     3d  3P*   211414.9600    5    4f 2<3>   0.0833
 702  4432.7350        0.6000 04   0.5400     V55a      188857.1700    5     3d  3P*   211410.2700    7    4f 2<3>   0.4667
 702  4433.4750       -0.0300 04  -0.0600     V55b      188937.0400    1     3d  3P*   211486.3800    3    4f 2<2>   0.1111
 702  4442.0180        0.3300 04  -0.0300     V55a      188908.9700    3     3d  3P*   211414.9600    5    4f 2<3>   0.2500
 702  4176.1610        0.6000 04   0.3300     V43a      187091.1700    5     3d  1D*   211029.8700    7    4f 1<3>   1.0000
 702  4678.1400        0.4700 04   0.0800     V61b      190120.0400    3     3d  1P*   211490.1000    5    4f 2<2>   1.0000
 702  4026.0750        0.2800      0.2800     V39b      186570.7800    7     3d  3F*   211401.8300    9    4f 2<5>   1.0000
 702  4552.5270        0.2100      0.2100     V58a      189334.9600    7     3d  1F*   211294.6500    9    4f 2<4>   1.0000
