3530.50 0.166 0.0358
3554.42 0.152 0.0315
3587.28 0.213 0.0320
3613.64 0.183 0.0302
3634.25 0.297 0.0300
3673.74 0.161 0.0381
3676.36 0.212 0.0408
3679.36 0.273 0.0414
3682.81 0.354 0.0430
3686.83 0.431 0.0448
3691.56 0.520 0.0453
3697.15 0.585 0.0453
3703.86 1.267 0.0549
3711.97 0.927 0.0469
3721.94 1.738 0.0901
3726.03 13.52 0.0910
3728.82 6.744 0.0934
3734.37 1.285 0.0913
3750.15 1.571 0.0293
3754.69 0.134 0.0187
3757.24 0.062 0.0172
3759.87 0.307 0.0269
3770.63 2.057 0.0295
3797.90 2.795 0.0273
3819.62 0.774 0.0272
3835.39 3.957 0.0273
3868.75 64.32 0.2735
3889.05 9.873 0.2789
3926.54 0.078 0.0105
3933.66 -0.068 -0.0079
3964.73 0.824 0.1281
3967.46 21.03 0.1284
3970.07 9.387 0.1237
4009.26 0.147 0.0141
4026.21 1.769 0.0142
4068.60 1.757 0.0275
4069.62 0.040 0.0172
4069.89 0.362 0.0101
4072.16 0.242 0.0076
4075.86 0.194 0.0051
4076.35 0.663 0.0152
4083.90 0.025 0.0152
4085.11 0.055 0.0014
4087.15 0.037 0.0149
4089.29 0.114 0.0152
4092.93 0.040 0.0010
4097.33 1.051 0.2833
4101.74 16.24 0.2528
4119.22 0.078 0.0111
4120.28 0.017 0.0024
4120.54 0.162 0.0461
4120.84 0.009 0.0302
4132.80 0.056 0.0097
4143.76 0.307 0.0173
4153.30 0.064 0.0087
4156.53 0.046 0.0080
4169.22 0.042 0.0095
4186.90 0.062 0.0118
4199.83 0.072 0.0124
4200.10 0.110 0.0150
4227.74 0.053 0.0096
4237.05 0.032 0.0083
4242.49 0.044 0.0084
4267.15 0.482 0.0081
4275.55 0.063 0.0066
4276.75 0.038 0.0066
4317.14 0.042 0.0077
4319.63 0.025 0.0061
4340.47 34.90 0.1002
4349.43 0.149 0.0535
4363.21 4.881 0.0988
4366.89 0.087 0.0528
4379.11 0.201 0.1002
4387.93 0.539 0.0999
4391.99 0.038 0.0538
4409.30 0.051 0.0048
4413.22 0.024 0.0044
4414.90 0.056 0.0053
4416.97 0.056 0.0052
4466.42 0.060 0.0162
4471.50 4.712 0.0302
4488.20 0.028 0.0102
4491.07 0.028 0.0097
4510.91 0.120 0.0086
4514.86 0.029 0.0056
4518.15 0.046 0.0060
4523.58 0.047 0.0060
4530.41 0.042 0.0059
4534.58 0.035 0.0057
4541.59 0.131 0.0105
4562.60 0.028 0.0052
4571.10 0.134 0.0091
4590.97 0.079 0.0093
4596.18 0.051 0.0107
4602.13 0.048 0.0077
4609.44 0.080 0.0094
4630.54 0.058 0.0071
4634.14 0.606 0.0071
4638.86 0.140 0.0061
4640.64 1.155 0.0108
4641.81 0.277 0.0291
4641.84 0.121 0.0014
4647.42 0.071 0.0019
4649.13 0.460 0.0067
4650.25 0.043 0.0012
4650.84 0.126 0.0109
4651.47 0.014 0.0004
4658.10 0.150 0.0057
4661.63 0.130 0.0056
4669.27 0.001 0.0055
4673.73 0.014 0.0055
4676.24 0.095 0.0056
4685.68 4.054 0.0156
4701.62 0.063 0.0174
4711.37 1.976 0.0209
4713.17 0.734 0.0211
4740.17 3.070 0.0156
4803.29 0.042 0.3442
4861.33 100.0 0.6440
4881.11 0.130 0.3442
4921.93 1.366 0.6439
4931.80 0.172 0.7138
4958.91 387.6 0.6385
5006.84 1260. 6.3847
5517.66 0.893 0.1697
5537.60 1.630 0.1952
5754.60 2.986 0.2635
5875.66 25.94 0.1963
6300.34 6.391 0.1930
6312.10 3.747 0.1936
6363.78 2.103 0.1889
6548.10 58.19 5.2882
6562.77 537.3 5.2647
6583.50 176.6 5.2148
6678.16 8.923 0.2019
6716.44 8.486 0.2019
6730.82 16.05 0.2012
7065.25 16.79 0.4877
7135.80 53.77 0.4782
7281.35 1.406 0.2555
7298.04 0.467 0.2554
7318.92 7.592 0.5144
7329.67 6.209 0.5168
7751.43 8.657 0.2645
