3587.28 0.188 0.0632
3634.25 0.308 0.0819
3673.74 0.230 0.0497
3676.36 0.320 0.0537
3679.36 0.423 0.0582
3682.81 0.496 0.0616
3686.83 0.496 0.0743
3691.56 0.602 0.0776
3697.15 0.935 0.0877
3703.86 1.777 0.1275
3711.97 1.266 0.0982
3715.08 0.432 0.0637
3721.94 1.680 0.0609
3726.03 4.904 0.0609
3728.82 3.181 0.0615
3734.37 1.727 0.0623
3750.15 2.180 0.0730
3754.69 0.638 0.0796
3757.24 0.343 0.1051
3759.87 2.806 0.0777
3770.63 2.798 0.0800
3791.27 0.189 0.0641
3797.90 3.948 0.0699
3813.50 0.217 0.0828
3819.62 0.580 0.0658
3835.39 5.426 0.0699
3858.07 0.180 0.2306
3868.75 74.98 0.2168
3889.05 13.41 0.2257
3923.48 0.216 1.6974
3967.46 25.50 1.9501
4026.08 1.594 0.0458
4068.60 0.160 0.0846
4069.62 0.484 0.0789
4072.16 0.231 0.1224
4075.86 0.163 0.0266
4097.33 1.289 0.1258
4101.74 20.48 0.2338
4120.84 0.124 0.0340
4132.80 0.070 0.0276
4143.76 0.296 0.0267
4186.90 0.208 0.0249
4195.76 0.083 0.0234
4199.83 0.713 0.0396
4227.74 0.283 0.0329
4267.15 0.561 0.0342
4340.47 40.18 0.2125
4363.21 13.14 0.2086
4379.11 0.137 0.3514
4387.93 0.304 0.0359
4471.50 2.869 0.0390
4541.59 1.330 0.0319
4571.10 0.113 0.0173
4590.97 0.051 0.0172
4609.44 0.063 0.0172
4634.14 0.745 0.0256
4638.86 0.083 0.0217
4640.64 1.601 0.0403
4641.81 0.121 0.1073
4641.84 0.149 0.0051
4647.42 0.235 0.0079
4649.13 0.246 0.0219
4650.25 0.141 0.0047
4650.84 0.068 0.0369
4651.47 0.047 0.0016
4658.64 0.101 0.0208
4685.68 43.24 0.0831
4711.37 5.838 0.0870
4713.17 0.450 0.0473
4724.15 0.140 0.0771
4725.62 0.154 0.0793
4740.17 5.401 0.0838
4861.33 100.0 0.877
4921.93 0.808 0.8265
4958.91 372.0 0.8543
5006.84 1244. 7.9115
5411.52 3.585 0.2246
5577.34 0.556 0.2188
5875.66 11.19 0.2259
6300.34 0.895 0.1567
6312.10 1.115 0.1274
6548.10 3.111 0.2396
6562.77 376.8 4.4833
6583.50 7.118 2.3974
6678.16 3.687 0.1961
6716.44 0.623 0.1672
6730.82 1.091 0.1801
7005.67 0.924 0.2312
7065.25 3.806 0.2053
7135.80 10.82 0.2022
7237.26 0.591 0.1698
7281.35 0.659 0.2139
7298.04 0.392 0.2014
7318.92 0.971 0.1864
7329.67 0.992 0.2066
7751.43 1.842 0.1578
